Id,SinkCreatedOn,SinkModifiedOn,statecode,statuscode,msdyn_alerttype,msdyn_suggestedpriority,msdyn_workorder,msdyn_workorder_entitytype,createdby,createdby_entitytype,owningteam,owningteam_entitytype,modifiedonbehalfby,modifiedonbehalfby_entitytype,cfs_account,cfs_account_entitytype,msdyn_parentalert,msdyn_parentalert_entitytype,msdyn_case,msdyn_case_entitytype,msdyn_customerasset,msdyn_customerasset_entitytype,msdyn_lastcommandsent,msdyn_lastcommandsent_entitytype,modifiedby,modifiedby_entitytype,owningbusinessunit,owningbusinessunit_entitytype,createdonbehalfby,createdonbehalfby_entitytype,msdyn_suggestedincidenttype,msdyn_suggestedincidenttype_entitytype,owninguser,owninguser_entitytype,msdyn_device,msdyn_device_entitytype,ownerid,ownerid_entitytype,createdonbehalfbyname,timezoneruleversionnumber,owneridtype,modifiedonbehalfbyname,msdyn_customerassetname,cfs_accountyominame,versionnumber,modifiedbyyominame,msdyn_alerturl,msdyn_deviceid,importsequencenumber,createdon,createdbyyominame,msdyn_devicename,msdyn_lastcommandsenttime,processid,overriddencreatedon,msdyn_alertpriorityscore,msdyn_workordername,modifiedonbehalfbyyominame,msdyn_casename,traversedpath,msdyn_lastcommandsentname,msdyn_iotalertid,stageid,owneridyominame,cfs_accountname,msdyn_alerttime,msdyn_parentalertname,createdbyname,utcconversiontimezonecode,modifiedbyname,modifiedon,msdyn_alerttoken,owningbusinessunitname,msdyn_alertdata,createdonbehalfbyyominame,msdyn_parentalerttoken,owneridname,msdyn_description,msdyn_suggestedincidenttypename
329aa2a8-02ce-4317-a025-9d35b7857f0c,2023-03-06T14:24:30.000Z,2023-03-06T14:24:30.000Z,0,1,192350000,,,,a2877065-cef7-e711-a837-000d3a1be4cf,systemuser,,,,,cb592234-b1a7-e811-a987-000d3a1c9c85,account,,,,,7b783404-d77d-4af1-8248-09b36926ab3c,msdyn_customerasset,,,a2877065-cef7-e711-a837-000d3a1be4cf,systemuser,054d7187-34e2-e711-a95b-000d3a180af8,businessunit,,,,,a2877065-cef7-e711-a837-000d3a1be4cf,systemuser,93103ce7-1e1f-4d0f-8e6f-44885174ff97,msdyn_iotdevice,a2877065-cef7-e711-a837-000d3a1be4cf,systemuser,,0,,,Horizontal Louver (boston-mxchip),,18705222,Dyn365 SA,,boston-mxchip,,2018-12-04T11:55:07.0000000+00:00,Dyn365 SA,Boston MX Chip Sensor,,,,,,,,,,5adb2ca4-f530-470c-87d8-0d4a25b32197,,Dyn365 SA,Northwind Traders,2022-05-12T20:00:00.000Z,,Dyn365 SA,,Dyn365 SA,2018-12-04T11:55:08.000Z,,Manufacturing - Test,,,,Dyn365 SA,The Accelerometer Z reading of 1026 generated an anomalous event,
8366d7df-cdcd-4765-8082-07065f84dc89,2023-03-06T14:24:30.000Z,2023-03-06T14:24:30.000Z,0,1,192350000,,,,a2877065-cef7-e711-a837-000d3a1be4cf,systemuser,,,,,cb592234-b1a7-e811-a987-000d3a1c9c85,account,,,,,7b783404-d77d-4af1-8248-09b36926ab3c,msdyn_customerasset,,,a2877065-cef7-e711-a837-000d3a1be4cf,systemuser,054d7187-34e2-e711-a95b-000d3a180af8,businessunit,,,,,a2877065-cef7-e711-a837-000d3a1be4cf,systemuser,fb8c116b-31aa-4f20-91fd-80e987fe45b5,msdyn_iotdevice,a2877065-cef7-e711-a837-000d3a1be4cf,systemuser,,0,,,Horizontal Louver (boston-mxchip),,18705222,Dyn365 SA,,boston-mxchip,,2018-12-04T11:55:07.0000000+00:00,Dyn365 SA,Boston MX Chip Sensor,,,,,,,,,,1435e312-5046-4fcd-9665-5158b563b6ef,,Dyn365 SA,Northwind Traders,2022-06-03T06:00:00.000Z,,Dyn365 SA,,Dyn365 SA,2018-12-04T11:55:08.000Z,,Manufacturing - Test,,,,Dyn365 SA,The Accelerometer Z reading of 1026 generated an anomalous event,
d1068edd-49b0-4046-9ad1-09b01aa8cca6,2023-03-06T14:24:30.000Z,2023-03-06T14:24:30.000Z,0,1,192350000,,,,a2877065-cef7-e711-a837-000d3a1be4cf,systemuser,,,,,cb592234-b1a7-e811-a987-000d3a1c9c85,account,,,,,7b783404-d77d-4af1-8248-09b36926ab3c,msdyn_customerasset,,,a2877065-cef7-e711-a837-000d3a1be4cf,systemuser,054d7187-34e2-e711-a95b-000d3a180af8,businessunit,,,,,a2877065-cef7-e711-a837-000d3a1be4cf,systemuser,d8d69182-c631-4d2e-9e4b-e753c703b438,msdyn_iotdevice,a2877065-cef7-e711-a837-000d3a1be4cf,systemuser,,0,,,Horizontal Louver (boston-mxchip),,18705222,Dyn365 SA,,boston-mxchip,,2018-12-04T11:55:07.0000000+00:00,Dyn365 SA,Boston MX Chip Sensor,,,,,,,,,,601ff9c4-169c-4016-ad9b-b18c00de8bd6,,Dyn365 SA,Northwind Traders,2022-06-30T10:00:00.000Z,,Dyn365 SA,,Dyn365 SA,2018-12-04T11:55:08.000Z,,Manufacturing - Test,,,,Dyn365 SA,The Accelerometer Z reading of 1026 generated an anomalous event,
74ce8c44-9e53-4362-bd00-14d48d78a150,2023-03-06T14:24:30.000Z,2023-03-06T14:24:30.000Z,0,1,192350000,,,,a2877065-cef7-e711-a837-000d3a1be4cf,systemuser,,,,,cb592234-b1a7-e811-a987-000d3a1c9c85,account,,,,,7b783404-d77d-4af1-8248-09b36926ab3c,msdyn_customerasset,,,a2877065-cef7-e711-a837-000d3a1be4cf,systemuser,054d7187-34e2-e711-a95b-000d3a180af8,businessunit,,,,,a2877065-cef7-e711-a837-000d3a1be4cf,systemuser,75f22da2-5e0a-41df-9886-6e26565c6157,msdyn_iotdevice,a2877065-cef7-e711-a837-000d3a1be4cf,systemuser,,0,,,Horizontal Louver (boston-mxchip),,18705222,Dyn365 SA,,boston-mxchip,,2018-12-04T11:55:07.0000000+00:00,Dyn365 SA,Boston MX Chip Sensor,,,,,,,,,,a1174187-b881-4bff-8d39-8de525f38681,,Dyn365 SA,Northwind Traders,2022-07-03T06:00:00.000Z,,Dyn365 SA,,Dyn365 SA,2018-12-04T11:55:08.000Z,,Manufacturing - Test,,,,Dyn365 SA,The Accelerometer Z reading of 1026 generated an anomalous event,
8640ef8a-e886-4dc6-aebb-492214252f3d,2023-03-06T14:24:30.000Z,2023-03-06T14:24:30.000Z,0,1,192350000,,,,a2877065-cef7-e711-a837-000d3a1be4cf,systemuser,,,,,cb592234-b1a7-e811-a987-000d3a1c9c85,account,,,,,7b783404-d77d-4af1-8248-09b36926ab3c,msdyn_customerasset,,,a2877065-cef7-e711-a837-000d3a1be4cf,systemuser,054d7187-34e2-e711-a95b-000d3a180af8,businessunit,,,,,a2877065-cef7-e711-a837-000d3a1be4cf,systemuser,93103ce7-1e1f-4d0f-8e6f-44885174ff97,msdyn_iotdevice,a2877065-cef7-e711-a837-000d3a1be4cf,systemuser,,0,,,Horizontal Louver (boston-mxchip),,18705222,Dyn365 SA,,boston-mxchip,,2018-12-04T11:55:07.0000000+00:00,Dyn365 SA,Boston MX Chip Sensor,,,,,,,,,,751646ab-39be-4f80-b51c-34d0d4caacea,,Dyn365 SA,Northwind Traders,2022-07-03T06:00:00.000Z,,Dyn365 SA,,Dyn365 SA,2018-12-04T11:55:08.000Z,,Manufacturing - Test,,,,Dyn365 SA,The Accelerometer Z reading of 1026 generated an anomalous event,
de0624fa-c09b-47a4-9d92-64ccf3e1e3b4,2023-03-06T14:24:30.000Z,2023-03-06T14:24:30.000Z,0,1,192350000,,,,a2877065-cef7-e711-a837-000d3a1be4cf,systemuser,,,,,cb592234-b1a7-e811-a987-000d3a1c9c85,account,,,,,7b783404-d77d-4af1-8248-09b36926ab3c,msdyn_customerasset,,,a2877065-cef7-e711-a837-000d3a1be4cf,systemuser,054d7187-34e2-e711-a95b-000d3a180af8,businessunit,,,,,a2877065-cef7-e711-a837-000d3a1be4cf,systemuser,fb8c116b-31aa-4f20-91fd-80e987fe45b5,msdyn_iotdevice,a2877065-cef7-e711-a837-000d3a1be4cf,systemuser,,0,,,Horizontal Louver (boston-mxchip),,18705222,Dyn365 SA,,boston-mxchip,,2018-12-04T11:55:07.0000000+00:00,Dyn365 SA,Boston MX Chip Sensor,,,,,,,,,,1473f5dc-248b-47d8-96a1-b6467fd84743,,Dyn365 SA,Northwind Traders,2022-08-02T06:00:00.000Z,,Dyn365 SA,,Dyn365 SA,2018-12-04T11:55:08.000Z,,Manufacturing - Test,,,,Dyn365 SA,The Accelerometer Z reading of 1026 generated an anomalous event,
8b20b649-d306-4a00-86a7-4d6d7b13c3dd,2023-03-06T14:24:30.000Z,2023-03-06T14:24:30.000Z,0,1,192350000,,,,a2877065-cef7-e711-a837-000d3a1be4cf,systemuser,,,,,cb592234-b1a7-e811-a987-000d3a1c9c85,account,,,,,7b783404-d77d-4af1-8248-09b36926ab3c,msdyn_customerasset,,,a2877065-cef7-e711-a837-000d3a1be4cf,systemuser,054d7187-34e2-e711-a95b-000d3a180af8,businessunit,,,,,a2877065-cef7-e711-a837-000d3a1be4cf,systemuser,d8d69182-c631-4d2e-9e4b-e753c703b438,msdyn_iotdevice,a2877065-cef7-e711-a837-000d3a1be4cf,systemuser,,0,,,Horizontal Louver (boston-mxchip),,18705222,Dyn365 SA,,boston-mxchip,,2018-12-04T11:55:07.0000000+00:00,Dyn365 SA,Boston MX Chip Sensor,,,,,,,,,,04ecdb3c-5ba3-4e94-a3fd-83c3f8d0637c,,Dyn365 SA,Northwind Traders,2022-08-17T06:00:00.000Z,,Dyn365 SA,,Dyn365 SA,2018-12-04T11:55:08.000Z,,Manufacturing - Test,,,,Dyn365 SA,The Accelerometer Z reading of 1026 generated an anomalous event,
eec62040-fdfd-4ed8-a4b6-9bf0cb57b8c7,2023-03-06T14:24:30.000Z,2023-03-06T14:24:30.000Z,0,1,192350000,,,,a2877065-cef7-e711-a837-000d3a1be4cf,systemuser,,,,,cb592234-b1a7-e811-a987-000d3a1c9c85,account,,,,,7b783404-d77d-4af1-8248-09b36926ab3c,msdyn_customerasset,,,a2877065-cef7-e711-a837-000d3a1be4cf,systemuser,054d7187-34e2-e711-a95b-000d3a180af8,businessunit,,,,,a2877065-cef7-e711-a837-000d3a1be4cf,systemuser,fb8c116b-31aa-4f20-91fd-80e987fe45b5,msdyn_iotdevice,a2877065-cef7-e711-a837-000d3a1be4cf,systemuser,,0,,,Horizontal Louver (boston-mxchip),,18705222,Dyn365 SA,,boston-mxchip,,2018-12-04T11:55:07.0000000+00:00,Dyn365 SA,Boston MX Chip Sensor,,,,,,,,,,6f1a3dc1-f3a2-477c-a989-ccd71e4f2e74,,Dyn365 SA,Northwind Traders,2022-10-01T06:00:00.000Z,,Dyn365 SA,,Dyn365 SA,2018-12-04T11:55:08.000Z,,Manufacturing - Test,,,,Dyn365 SA,The Accelerometer Z reading of 1026 generated an anomalous event,
bd077873-3ddd-4faf-9fbe-273e14cc5f00,2023-03-06T14:24:30.000Z,2023-03-06T14:24:30.000Z,0,1,192350000,,,,a2877065-cef7-e711-a837-000d3a1be4cf,systemuser,,,,,cb592234-b1a7-e811-a987-000d3a1c9c85,account,,,,,7b783404-d77d-4af1-8248-09b36926ab3c,msdyn_customerasset,,,a2877065-cef7-e711-a837-000d3a1be4cf,systemuser,054d7187-34e2-e711-a95b-000d3a180af8,businessunit,,,,,a2877065-cef7-e711-a837-000d3a1be4cf,systemuser,75f22da2-5e0a-41df-9886-6e26565c6157,msdyn_iotdevice,a2877065-cef7-e711-a837-000d3a1be4cf,systemuser,,0,,,Horizontal Louver (boston-mxchip),,18705222,Dyn365 SA,,boston-mxchip,,2018-12-04T11:55:07.0000000+00:00,Dyn365 SA,Boston MX Chip Sensor,,,,,,,,,,3ef3c4f2-7767-4cc2-ace7-dfc3f82c070e,,Dyn365 SA,Northwind Traders,2022-10-16T06:00:00.000Z,,Dyn365 SA,,Dyn365 SA,2018-12-04T11:55:08.000Z,,Manufacturing - Test,,,,Dyn365 SA,The Accelerometer Z reading of 1026 generated an anomalous event,
e55fbc04-97af-4d24-b4f4-a1a617b53d4c,2023-03-06T14:24:30.000Z,2023-03-06T14:24:30.000Z,0,1,192350000,,,,a2877065-cef7-e711-a837-000d3a1be4cf,systemuser,,,,,cb592234-b1a7-e811-a987-000d3a1c9c85,account,,,,,7b783404-d77d-4af1-8248-09b36926ab3c,msdyn_customerasset,,,a2877065-cef7-e711-a837-000d3a1be4cf,systemuser,054d7187-34e2-e711-a95b-000d3a180af8,businessunit,,,,,a2877065-cef7-e711-a837-000d3a1be4cf,systemuser,93103ce7-1e1f-4d0f-8e6f-44885174ff97,msdyn_iotdevice,a2877065-cef7-e711-a837-000d3a1be4cf,systemuser,,0,,,Horizontal Louver (boston-mxchip),,18705222,Dyn365 SA,,boston-mxchip,,2018-12-04T11:55:07.0000000+00:00,Dyn365 SA,Boston MX Chip Sensor,,,,,,,,,,db02044b-a2b5-46ba-b67a-62dd8a8ab8f1,,Dyn365 SA,Northwind Traders,2022-10-16T06:00:00.000Z,,Dyn365 SA,,Dyn365 SA,2018-12-04T11:55:08.000Z,,Manufacturing - Test,,,,Dyn365 SA,The Accelerometer Z reading of 1026 generated an anomalous event,
3f67d7e3-5996-4cc8-ab5b-1646869baa73,2023-03-06T14:24:30.000Z,2023-03-06T14:24:30.000Z,0,1,192350000,,,,a2877065-cef7-e711-a837-000d3a1be4cf,systemuser,,,,,cb592234-b1a7-e811-a987-000d3a1c9c85,account,,,,,7b783404-d77d-4af1-8248-09b36926ab3c,msdyn_customerasset,,,a2877065-cef7-e711-a837-000d3a1be4cf,systemuser,054d7187-34e2-e711-a95b-000d3a180af8,businessunit,,,,,a2877065-cef7-e711-a837-000d3a1be4cf,systemuser,d8d69182-c631-4d2e-9e4b-e753c703b438,msdyn_iotdevice,a2877065-cef7-e711-a837-000d3a1be4cf,systemuser,,0,,,Horizontal Louver (boston-mxchip),,18705222,Dyn365 SA,,boston-mxchip,,2018-12-04T11:55:07.0000000+00:00,Dyn365 SA,Boston MX Chip Sensor,,,,,,,,,,45eef384-5cd5-4bc5-bb60-ae32f716bf55,,Dyn365 SA,Northwind Traders,2022-11-15T06:00:00.000Z,,Dyn365 SA,,Dyn365 SA,2018-12-04T11:55:08.000Z,,Manufacturing - Test,,,,Dyn365 SA,The Accelerometer Z reading of 1026 generated an anomalous event,
4c359175-d3d0-4965-81b2-2bb484a3b393,2023-03-06T14:24:30.000Z,2023-03-06T14:24:30.000Z,0,1,192350000,,,,a2877065-cef7-e711-a837-000d3a1be4cf,systemuser,,,,,cb592234-b1a7-e811-a987-000d3a1c9c85,account,,,,,7b783404-d77d-4af1-8248-09b36926ab3c,msdyn_customerasset,,,a2877065-cef7-e711-a837-000d3a1be4cf,systemuser,054d7187-34e2-e711-a95b-000d3a180af8,businessunit,,,,,a2877065-cef7-e711-a837-000d3a1be4cf,systemuser,fb8c116b-31aa-4f20-91fd-80e987fe45b5,msdyn_iotdevice,a2877065-cef7-e711-a837-000d3a1be4cf,systemuser,,0,,,Horizontal Louver (boston-mxchip),,18705222,Dyn365 SA,,boston-mxchip,,2018-12-04T11:55:07.0000000+00:00,Dyn365 SA,Boston MX Chip Sensor,,,,,,,,,,fb9b8cfe-8a61-4c4c-a893-a2e386a788a1,,Dyn365 SA,Northwind Traders,2023-02-13T06:00:00.000Z,,Dyn365 SA,,Dyn365 SA,2018-12-04T11:55:08.000Z,,Manufacturing - Test,,,,Dyn365 SA,The Accelerometer Z reading of 1026 generated an anomalous event,
3a66bd76-306b-49d5-854b-cd377426c8fc,2023-03-06T14:24:30.000Z,2023-03-06T14:24:30.000Z,0,1,192350000,,,,a2877065-cef7-e711-a837-000d3a1be4cf,systemuser,,,,,cb592234-b1a7-e811-a987-000d3a1c9c85,account,,,,,b6b06a9e-3d1d-409f-aaa3-514339650bbb,msdyn_customerasset,,,a2877065-cef7-e711-a837-000d3a1be4cf,systemuser,054d7187-34e2-e711-a95b-000d3a180af8,businessunit,,,,,a2877065-cef7-e711-a837-000d3a1be4cf,systemuser,dc77a4b8-dab2-44ac-a3d0-1b804cd514a1,msdyn_iotdevice,a2877065-cef7-e711-a837-000d3a1be4cf,systemuser,,0,,,Horizontal Louver (boston-mxchip),,18705222,Dyn365 SA,,boston-mxchip,,2018-12-04T11:55:07.0000000+00:00,Dyn365 SA,Boston MX Chip Sensor,,,,,,,,,,64ad4a96-c449-4113-afc0-a7575564752e,,Dyn365 SA,Northwind Traders,2022-03-09T07:00:00.000Z,,Dyn365 SA,,Dyn365 SA,2018-12-04T11:55:08.000Z,,Manufacturing - Test,,,,Dyn365 SA,The Accelerometer Z reading of 1026 generated an anomalous event,
74b17967-41e9-43b1-a286-bf0b91db4c81,2023-03-06T14:24:30.000Z,2023-03-06T14:24:30.000Z,0,1,192350000,,,,a2877065-cef7-e711-a837-000d3a1be4cf,systemuser,,,,,cb592234-b1a7-e811-a987-000d3a1c9c85,account,,,,,b6b06a9e-3d1d-409f-aaa3-514339650bbb,msdyn_customerasset,,,a2877065-cef7-e711-a837-000d3a1be4cf,systemuser,054d7187-34e2-e711-a95b-000d3a180af8,businessunit,,,,,a2877065-cef7-e711-a837-000d3a1be4cf,systemuser,dc77a4b8-dab2-44ac-a3d0-1b804cd514a1,msdyn_iotdevice,a2877065-cef7-e711-a837-000d3a1be4cf,systemuser,,0,,,Horizontal Louver (boston-mxchip),,18705222,Dyn365 SA,,boston-mxchip,,2018-12-04T11:55:07.0000000+00:00,Dyn365 SA,Boston MX Chip Sensor,,,,,,,,,,474dfacb-cfde-445b-821b-37cb2811a21d,,Dyn365 SA,Northwind Traders,2022-03-22T06:00:00.000Z,,Dyn365 SA,,Dyn365 SA,2018-12-04T11:55:08.000Z,,Manufacturing - Test,,,,Dyn365 SA,The Accelerometer Z reading of 1026 generated an anomalous event,
3364641c-6502-409f-a17b-d12c7aeddde8,2023-03-06T14:24:30.000Z,2023-03-06T14:24:30.000Z,0,1,192350000,,,,a2877065-cef7-e711-a837-000d3a1be4cf,systemuser,,,,,cb592234-b1a7-e811-a987-000d3a1c9c85,account,,,,,b6b06a9e-3d1d-409f-aaa3-514339650bbb,msdyn_customerasset,,,a2877065-cef7-e711-a837-000d3a1be4cf,systemuser,054d7187-34e2-e711-a95b-000d3a180af8,businessunit,,,,,a2877065-cef7-e711-a837-000d3a1be4cf,systemuser,c3eb4f85-c970-4b65-a052-6046d79b5974,msdyn_iotdevice,a2877065-cef7-e711-a837-000d3a1be4cf,systemuser,,0,,,Horizontal Louver (boston-mxchip),,18705222,Dyn365 SA,,boston-mxchip,,2018-12-04T11:55:07.0000000+00:00,Dyn365 SA,Boston MX Chip Sensor,,,,,,,,,,0bdcb4d6-c38e-47c6-877f-bf2d5b0daf8a,,Dyn365 SA,Northwind Traders,2022-05-06T06:00:00.000Z,,Dyn365 SA,,Dyn365 SA,2018-12-04T11:55:08.000Z,,Manufacturing - Test,,,,Dyn365 SA,The Accelerometer Z reading of 1026 generated an anomalous event,
0c58c0da-0d25-439a-adf2-c411aa2fabc7,2023-03-06T14:24:30.000Z,2023-03-06T14:24:30.000Z,0,1,192350000,,,,a2877065-cef7-e711-a837-000d3a1be4cf,systemuser,,,,,cb592234-b1a7-e811-a987-000d3a1c9c85,account,,,,,b6b06a9e-3d1d-409f-aaa3-514339650bbb,msdyn_customerasset,,,a2877065-cef7-e711-a837-000d3a1be4cf,systemuser,054d7187-34e2-e711-a95b-000d3a180af8,businessunit,,,,,a2877065-cef7-e711-a837-000d3a1be4cf,systemuser,c3eb4f85-c970-4b65-a052-6046d79b5974,msdyn_iotdevice,a2877065-cef7-e711-a837-000d3a1be4cf,systemuser,,0,,,Horizontal Louver (boston-mxchip),,18705222,Dyn365 SA,,boston-mxchip,,2018-12-04T11:55:07.0000000+00:00,Dyn365 SA,Boston MX Chip Sensor,,,,,,,,,,764e3bce-bdf7-4d45-9c77-ca97a50e9e84,,Dyn365 SA,Northwind Traders,2022-05-24T15:00:00.000Z,,Dyn365 SA,,Dyn365 SA,2018-12-04T11:55:08.000Z,,Manufacturing - Test,,,,Dyn365 SA,The Accelerometer Z reading of 1026 generated an anomalous event,
642bc4a3-4f62-4203-aca7-a4c35f37eeea,2023-03-06T14:24:30.000Z,2023-03-06T14:24:30.000Z,0,1,192350000,,,,a2877065-cef7-e711-a837-000d3a1be4cf,systemuser,,,,,cb592234-b1a7-e811-a987-000d3a1c9c85,account,,,,,b6b06a9e-3d1d-409f-aaa3-514339650bbb,msdyn_customerasset,,,a2877065-cef7-e711-a837-000d3a1be4cf,systemuser,054d7187-34e2-e711-a95b-000d3a180af8,businessunit,,,,,a2877065-cef7-e711-a837-000d3a1be4cf,systemuser,dc77a4b8-dab2-44ac-a3d0-1b804cd514a1,msdyn_iotdevice,a2877065-cef7-e711-a837-000d3a1be4cf,systemuser,,0,,,Horizontal Louver (boston-mxchip),,18705222,Dyn365 SA,,boston-mxchip,,2018-12-04T11:55:07.0000000+00:00,Dyn365 SA,Boston MX Chip Sensor,,,,,,,,,,5a5eaff8-1857-4af6-8112-5b64857e938b,,Dyn365 SA,Northwind Traders,2022-05-26T10:00:00.000Z,,Dyn365 SA,,Dyn365 SA,2018-12-04T11:55:08.000Z,,Manufacturing - Test,,,,Dyn365 SA,The Accelerometer Z reading of 1026 generated an anomalous event,
273d74bc-1a77-444b-8a20-181a5e123f46,2023-03-06T14:24:30.000Z,2023-03-06T14:24:30.000Z,0,1,192350000,,,,a2877065-cef7-e711-a837-000d3a1be4cf,systemuser,,,,,cb592234-b1a7-e811-a987-000d3a1c9c85,account,,,,,b6b06a9e-3d1d-409f-aaa3-514339650bbb,msdyn_customerasset,,,a2877065-cef7-e711-a837-000d3a1be4cf,systemuser,054d7187-34e2-e711-a95b-000d3a180af8,businessunit,,,,,a2877065-cef7-e711-a837-000d3a1be4cf,systemuser,aae452c1-8523-4a52-9c3f-ba45726a84a0,msdyn_iotdevice,a2877065-cef7-e711-a837-000d3a1be4cf,systemuser,,0,,,Horizontal Louver (boston-mxchip),,18705222,Dyn365 SA,,boston-mxchip,,2018-12-04T11:55:07.0000000+00:00,Dyn365 SA,Boston MX Chip Sensor,,,,,,,,,,c423d82d-c56e-4572-a8eb-6a9165d26abb,,Dyn365 SA,Northwind Traders,2022-06-05T06:00:00.000Z,,Dyn365 SA,,Dyn365 SA,2018-12-04T11:55:08.000Z,,Manufacturing - Test,,,,Dyn365 SA,The Accelerometer Z reading of 1026 generated an anomalous event,
448c3ea7-416c-481d-8d07-77be9e695d3a,2023-03-06T14:24:30.000Z,2023-03-06T14:24:30.000Z,0,1,192350000,,,,a2877065-cef7-e711-a837-000d3a1be4cf,systemuser,,,,,cb592234-b1a7-e811-a987-000d3a1c9c85,account,,,,,b6b06a9e-3d1d-409f-aaa3-514339650bbb,msdyn_customerasset,,,a2877065-cef7-e711-a837-000d3a1be4cf,systemuser,054d7187-34e2-e711-a95b-000d3a180af8,businessunit,,,,,a2877065-cef7-e711-a837-000d3a1be4cf,systemuser,ad560f99-fd82-44cd-a911-749170a3c7d1,msdyn_iotdevice,a2877065-cef7-e711-a837-000d3a1be4cf,systemuser,,0,,,Horizontal Louver (boston-mxchip),,18705222,Dyn365 SA,,boston-mxchip,,2018-12-04T11:55:07.0000000+00:00,Dyn365 SA,Boston MX Chip Sensor,,,,,,,,,,4843b066-6ff8-4cdb-9b8f-f084b5fc7671,,Dyn365 SA,Northwind Traders,2022-06-05T06:00:00.000Z,,Dyn365 SA,,Dyn365 SA,2018-12-04T11:55:08.000Z,,Manufacturing - Test,,,,Dyn365 SA,The Accelerometer Z reading of 1026 generated an anomalous event,
bd1a1ce5-a6ed-4531-9315-35341f756349,2023-03-06T14:24:30.000Z,2023-03-06T14:24:30.000Z,0,1,192350000,,,,a2877065-cef7-e711-a837-000d3a1be4cf,systemuser,,,,,cb592234-b1a7-e811-a987-000d3a1c9c85,account,,,,,b6b06a9e-3d1d-409f-aaa3-514339650bbb,msdyn_customerasset,,,a2877065-cef7-e711-a837-000d3a1be4cf,systemuser,054d7187-34e2-e711-a95b-000d3a180af8,businessunit,,,,,a2877065-cef7-e711-a837-000d3a1be4cf,systemuser,c3eb4f85-c970-4b65-a052-6046d79b5974,msdyn_iotdevice,a2877065-cef7-e711-a837-000d3a1be4cf,systemuser,,0,,,Horizontal Louver (boston-mxchip),,18705222,Dyn365 SA,,boston-mxchip,,2018-12-04T11:55:07.0000000+00:00,Dyn365 SA,Boston MX Chip Sensor,,,,,,,,,,8dfffcb7-bdf1-47eb-a6a1-5caf3e2219ba,,Dyn365 SA,Northwind Traders,2022-07-05T06:00:00.000Z,,Dyn365 SA,,Dyn365 SA,2018-12-04T11:55:08.000Z,,Manufacturing - Test,,,,Dyn365 SA,The Accelerometer Z reading of 1026 generated an anomalous event,
c977bad9-9acc-4186-a9c2-8af2589f76b4,2023-03-06T14:24:30.000Z,2023-03-06T14:24:30.000Z,0,1,192350000,,,,a2877065-cef7-e711-a837-000d3a1be4cf,systemuser,,,,,cb592234-b1a7-e811-a987-000d3a1c9c85,account,,,,,b6b06a9e-3d1d-409f-aaa3-514339650bbb,msdyn_customerasset,,,a2877065-cef7-e711-a837-000d3a1be4cf,systemuser,054d7187-34e2-e711-a95b-000d3a180af8,businessunit,,,,,a2877065-cef7-e711-a837-000d3a1be4cf,systemuser,dc77a4b8-dab2-44ac-a3d0-1b804cd514a1,msdyn_iotdevice,a2877065-cef7-e711-a837-000d3a1be4cf,systemuser,,0,,,Horizontal Louver (boston-mxchip),,18705222,Dyn365 SA,,boston-mxchip,,2018-12-04T11:55:07.0000000+00:00,Dyn365 SA,Boston MX Chip Sensor,,,,,,,,,,ea2fde14-2b89-422c-a60e-e6f6fe4827d1,,Dyn365 SA,Northwind Traders,2022-07-20T06:00:00.000Z,,Dyn365 SA,,Dyn365 SA,2018-12-04T11:55:08.000Z,,Manufacturing - Test,,,,Dyn365 SA,The Accelerometer Z reading of 1026 generated an anomalous event,
ffdcdb3f-5669-4b79-8993-2fc7bf09f5ad,2023-03-06T14:24:30.000Z,2023-03-06T14:24:30.000Z,0,1,192350000,,,,a2877065-cef7-e711-a837-000d3a1be4cf,systemuser,,,,,cb592234-b1a7-e811-a987-000d3a1c9c85,account,,,,,b6b06a9e-3d1d-409f-aaa3-514339650bbb,msdyn_customerasset,,,a2877065-cef7-e711-a837-000d3a1be4cf,systemuser,054d7187-34e2-e711-a95b-000d3a180af8,businessunit,,,,,a2877065-cef7-e711-a837-000d3a1be4cf,systemuser,dc77a4b8-dab2-44ac-a3d0-1b804cd514a1,msdyn_iotdevice,a2877065-cef7-e711-a837-000d3a1be4cf,systemuser,,0,,,Horizontal Louver (boston-mxchip),,18705222,Dyn365 SA,,boston-mxchip,,2018-12-04T11:55:07.0000000+00:00,Dyn365 SA,Boston MX Chip Sensor,,,,,,,,,,79fd45bb-0992-4181-9eed-650e9fba6d46,,Dyn365 SA,Northwind Traders,2022-09-23T10:00:00.000Z,,Dyn365 SA,,Dyn365 SA,2018-12-04T11:55:08.000Z,,Manufacturing - Test,,,,Dyn365 SA,The Accelerometer Z reading of 1026 generated an anomalous event,
